title,article_link,thumbnail_link,caption,date,author,page
[Cek Fakta] Video TNI Piting Pria untuk Divaksin? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/VNngDB1b-cek-fakta-video-tni-piting-pria-untuk-divaksin-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/07/1386121/cpuGVlsqNn.png?w=320,, 07-Februari-2022 13:26,,60
[Cek Fakta] Covid Perang Imajinasi Targetnya Bisnis dan Politis? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/zNAXLe3K-cek-fakta-covid-perang-imajinasi-targetnya-bisnis-dan-politis-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/07/1386102/Te1HUvrRWf.png?w=320,, 07-Februari-2022 12:50,,60
[Cek Fakta] Rekening Bank Anda Dapat Dikosongkan tanpa Peringatan? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/VNngDqAb-cek-fakta-rekening-bank-anda-dapat-dikosongkan-tanpa-peringatan-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/06/1385821/EJ2BYViNrP.png?w=320,, 06-Februari-2022 12:22,,60
[Cek Fakta] Jaksa Tuntut Munarman Hukuman Mati? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/9K5XE2Rk-cek-fakta-jaksa-tuntut-munarman-hukuman-mati-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/06/1385789/gPX9fLSqn6.png?w=320,, 06-Februari-2022 10:08,,60
[Cek Fakta] Nigeria Hancurkan 1 Juta Vaksin Covid-19 karena Kekuatan Rakyat yang Tak Mau Dibodohi Vaksinasi?,https://www.medcom.id/telusur/cek-fakta/wkBXDPDN-cek-fakta-nigeria-hancurkan-1-juta-vaksin-covid-19-karena-kekuatan-rakyat-yang-tak-mau-dibodohi-vaksinasi,https://cdn.medcom.id/dynamic/content/2022/02/05/1385659/Zitx29fPAN.png?w=320,, 05-Februari-2022 19:29,,60
[Cek Fakta] Foto Jokowi Hadiri Imlek Tanpa Prokes Buktikan Covid-19 Sudah Hilang? Cek Faktanya,https://www.medcom.id/telusur/cek-fakta/8KyJ4yrN-cek-fakta-foto-jokowi-hadiri-imlek-tanpa-prokes-buktikan-covid-19-sudah-hilang-cek-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/05/1385637/gpTKfoaWqr.png?w=320,, 05-Februari-2022 17:44,,60
[Cek Fakta] Foto Penampakan Kapal Titanic Tahun 1912? Begini Faktanya,https://www.medcom.id/telusur/cek-fakta/JKR3EapN-cek-fakta-foto-penampakan-kapal-titanic-tahun-1912-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/05/1385592/6Og8qKPYFz.png?w=320,, 05-Februari-2022 13:48,,60
"[Cek Fakta] Pesantren Alquran Terbakar, 26 Santri dan Dua Guru Tewas Terpanggang? Cek Dulu Faktanya",https://www.medcom.id/telusur/cek-fakta/Obz4qolK-cek-fakta-pesantren-alquran-terbakar-26-santri-dan-dua-guru-tewas-terpanggang-cek-dulu-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/05/1385554/xKdSYgjFOB.png?w=320,, 05-Februari-2022 10:54,,60
[Cek Fakta] Beredar Foto Anak Berlumuran Darah Korban Serangan di Yaman? Begini Faktanya,https://www.medcom.id/telusur/cek-fakta/wkBXDgqN-cek-fakta-beredar-foto-anak-berlumuran-darah-korban-serangan-di-yaman-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/04/1385259/ugEHa2GRdV.png?w=320,, 04-Februari-2022 14:30,,60
[Cek Fakta] Muncul Varian Baru Virus Korona Penyebab Covid-19 Bernama NeoCov? Begini Faktanya,https://www.medcom.id/telusur/cek-fakta/5b2Gqynk-cek-fakta-muncul-varian-baru-virus-korona-penyebab-covid-19-bernama-neocov-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/04/1385194/EbyeaAiV5o.png?w=320,, 04-Februari-2022 11:27,,60
"[Cek Fakta] Memukul Telapak Kaki Korban Sengatan Listrik sebagai Pertolongan Pertama Hoaks, Begini Faktanya",https://www.medcom.id/telusur/cek-fakta/ZkevzL8K-cek-fakta-memukul-telapak-kaki-korban-sengatan-listrik-sebagai-pertolongan-pertama-hoaks-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/03/1385012/2fri3HcpBE.png?w=320,, 03-Februari-2022 20:08,,60
[Cek Fakta] Raja Salman Meninggal Dunia? Cek Dulu Faktanya,https://www.medcom.id/telusur/cek-fakta/VNxoqgBK-cek-fakta-raja-salman-meninggal-dunia-cek-dulu-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/03/1384903/jromWI0Xi2.png?w=320,, 03-Februari-2022 16:32,,60
[Cek Fakta] Benarkah Pneumonia pada Covid-19 Hanya Reaksi Alergi? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/9K5XEryk-cek-fakta-benarkah-pneumonia-pada-covid-19-hanya-reaksi-alergi-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/03/1384789/uVyL2RHDGI.png?w=320,, 03-Februari-2022 12:57,,60
[Cek Fakta] Jusuf Kalla akan Dukung Penuh Anies Baswedan pada Pilpres 2024? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/MkMDBMwb-cek-fakta-jusuf-kalla-akan-dukung-penuh-anies-baswedan-pada-pilpres-2024-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/03/1384676/mtrGQxcaBd.png?w=320,, 03-Februari-2022 09:33,,60
[Cek Fakta] Video Sejumlah Orang Berbaju PDIP Mengaku PKI? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/GbmaLJPb-cek-fakta-video-sejumlah-orang-berbaju-pdip-mengaku-pki-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/03/1384655/S8YPMFyRT0.png?w=320,, 03-Februari-2022 08:48,,60
[Cek Fakta] Covid-19 Hanya Flu Musiman? Cek Faktanya,https://www.medcom.id/telusur/cek-fakta/zNAXLxeK-cek-fakta-covid-19-hanya-flu-musiman-cek-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/02/1384502/hSeDa8wiJm.png?w=320,, 02-Februari-2022 19:19,,60
[Cek Fakta] Berbahaya Makan Cokelat setelah Makan Mie? Cek Faktanya,https://www.medcom.id/telusur/cek-fakta/aNrvqW1N-cek-fakta-berbahaya-makan-cokelat-setelah-makan-mie-cek-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/02/1384305/sV1pWyGEf2.png?w=320,, 02-Februari-2022 14:15,,60
[Cek Fakta] Omicron bukan Virus tapi Chemtrail yang Disebarkan Pesawat? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/8KyJ7VYN-cek-fakta-omicron-bukan-virus-tapi-chemtrail-yang-disebarkan-pesawat-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/02/1384181/89s03UqZIt.png?w=320,, 02-Februari-2022 12:15,,60
[Cek Fakta] Video Ahok Joget dan Nyanyi Mandarin? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/lKYqEGXK-cek-fakta-video-ahok-joget-dan-nyanyi-mandarin-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/02/1384161/xcoVZPueYh.png?w=320,, 02-Februari-2022 09:54,,60
[Cek Fakta] Foto Ini Diklaim Tunjukkan Suasana Perayaan Imlek 2022? Begini Faktanya,https://www.medcom.id/telusur/cek-fakta/gNQenqYN-cek-fakta-foto-ini-diklaim-tunjukkan-suasana-perayaan-imlek-2022-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/02/1384158/YE1bVhDZaw.png?w=320,, 02-Februari-2022 09:46,,60
[Cek Fakta] Foto Jokowi tanpa Masker dan tidak Jaga Jarak saat Hadiri Perayaan Imlek? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/xkEZnApK-cek-fakta-foto-jokowi-tanpa-masker-dan-tidak-jaga-jarak-saat-hadiri-perayaan-imlek-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/02/1384140/VzCJlEDGwH.png?w=320,, 02-Februari-2022 09:02,,90
[Cek Fakta] Kutu Ini Hidup di Bulu Mata? Cek Faktanya,https://www.medcom.id/telusur/cek-fakta/9K5X4V0k-cek-fakta-kutu-ini-hidup-di-bulu-mata-cek-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/01/1383989/xCyG7umJ4F.png?w=320,, 01-Februari-2022 18:00,,90
[Cek Fakta] Arab Saudi Kucurkan Dana Hibah Rp5 Triliun untuk Indonesia? Cek Dulu Faktanya,https://www.medcom.id/telusur/cek-fakta/0k8XZlWk-cek-fakta-arab-saudi-kucurkan-dana-hibah-rp5-triliun-untuk-indonesia-cek-dulu-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/01/1383925/yOPvwtp31h.png?w=320,, 01-Februari-2022 16:00,,90
[Cek Fakta] Nama Ibu Kota Nusantara Diambil dari Nama Tokoh Komunis DN Aidit? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/lKYqEOQK-cek-fakta-nama-ibu-kota-nusantara-diambil-dari-nama-tokoh-komunis-dn-aidit-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/01/1383917/mQilXIc7st.png?w=320,, 01-Februari-2022 14:20,,90
[Cek Fakta] Paus Yohanes II Umumkan Keislamannya di Depan Ribuan Umat Katolik? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/yNLLdxyN-cek-fakta-paus-yohanes-ii-umumkan-keislamannya-di-depan-ribuan-umat-katolik-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/01/1383895/3XfPjGZx6S.png?w=320,, 01-Februari-2022 13:33,,90
"[Cek Fakta] Beredar Daftar Negara Umumkan Pembatalan semua Prosedur Wajib Karantina, Tes Covid dan Vaksin? Ini Faktanya",https://www.medcom.id/telusur/cek-fakta/0kpv29RN-cek-fakta-beredar-daftar-negara-umumkan-pembatalan-semua-prosedur-wajib-karantina-tes-covid-dan-vaksin-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/02/01/1383885/HjgfdmQcv5.png?w=320,, 01-Februari-2022 13:04,,90
[Cek Fakta] Benarkah Era Soeharto tak Ada Niat Pindah Ibu Kota? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/eN4GX9WK-cek-fakta-benarkah-era-soeharto-tak-ada-niat-pindah-ibu-kota-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/31/1383539/CNQ8E9IGH0.png?w=320,, 31-Januari-2022 15:31,,90
[Cek Fakta] Vaksinasi Cara Mengurangi Populasi Dunia? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/VNngRvOb-cek-fakta-vaksinasi-cara-mengurangi-populasi-dunia-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/31/1383421/2871FdhMSg.png?w=320,, 31-Januari-2022 12:13,,90
[Cek Fakta] Asap Putih dari Pesawat Senjata Biologi? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/nbwM7RJK-cek-fakta-asap-putih-dari-pesawat-senjata-biologi-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/31/1383409/gw4JGybzFh.png?w=320,, 31-Januari-2022 10:40,,90
[Cek Fakta] Tidak Pakai Masker di Tempat Umum Langsung Denda Rp250 Ribu? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/8KyJ703N-cek-fakta-tidak-pakai-masker-di-tempat-umum-langsung-denda-rp250-ribu-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/30/1383137/J42kKQtFND.png?w=320,, 30-Januari-2022 16:08,,90
[Cek Fakta] Perkumpulan Dokter Wisma Atlet Beberkan Daftar Obat agar Pasien Covid-19 tak Dirawat di Rumah Sakit? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/GKdjWE0b-cek-fakta-perkumpulan-dokter-wisma-atlet-beberkan-daftar-obat-agar-pasien-covid-19-tak-dirawat-di-rumah-sakit-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/30/1383134/yOoR7MgUHb.png?w=320,, 30-Januari-2022 12:27,,90
[Cek Fakta] Jokowi Simpan Uang Suap dari Komunis Tiongkok dalam 20 Rekening Luar Negeri? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/ybDXOr0b-cek-fakta-jokowi-simpan-uang-suap-dari-komunis-tiongkok-dalam-20-rekening-luar-negeri-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/30/1383108/6Ly5ohtmq3.png?w=320,, 30-Januari-2022 10:16,,90
"[Cek Fakta] Artikel Ini Sebut Anies Sindir Jokowi Hoaks, Begini Faktanya",https://www.medcom.id/telusur/cek-fakta/0Kvo7o9N-cek-fakta-artikel-ini-sebut-anies-sindir-jokowi-hoaks-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/29/1383020/WZOJfljGto.png?w=320,, 29-Januari-2022 20:07,,90
[Cek Fakta] Taliban Hancurkan Puluhan Ribu Telepon Genggam karena Dilarang? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/0Kvo7M4N-cek-fakta-taliban-hancurkan-puluhan-ribu-telepon-genggam-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/29/1382920/OSfIApTJb9.png?w=320,, 29-Januari-2022 12:31,,90
[Cek Fakta] Beredar Video Anak SD Ketakutan Divaksin Covid-19? Begini Faktanya,https://www.medcom.id/telusur/cek-fakta/JKR3nG3N-cek-fakta-beredar-video-anak-sd-ketakutan-divaksin-covid-19-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/29/1382892/CBQcJmv0wu.png?w=320,, 29-Januari-2022 11:04,,90
[Cek Fakta] Benarkah Meminum Kopi Pahit Bisa Sembuhkan Covid-19 Varian Omicron? Cek Faktanya,https://www.medcom.id/telusur/cek-fakta/4baqonWb-cek-fakta-benarkah-meminum-kopi-pahit-bisa-sembuhkan-covid-19-varian-omicron-cek-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/28/1382567/ynbXsqVU03.png?w=320,, 28-Januari-2022 12:04,,90
[Cek Fakta] Video Penyuntikan Vaksin Kosong di Kota Semarang? Begini Faktanya,https://www.medcom.id/telusur/cek-fakta/ob34Vq5k-cek-fakta-video-penyuntikan-vaksin-kosong-di-kota-semarang-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/28/1382513/dRnD9FWBer.png?w=320,, 28-Januari-2022 09:46,,90
[Cek Fakta] Luhut dan Mahfud Dikabarkan Belum Divaksin? Cek Faktanya,https://www.medcom.id/telusur/cek-fakta/yKXq9z4N-cek-fakta-luhut-dan-mahfud-dikabarkan-belum-divaksin-cek-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/28/1382486/M4yadV3Hpn.png?w=320,, 28-Januari-2022 08:40,,90
[Cek Fakta] Menghirup Bubuk Jahe Kering Diklaim Dapat Menyembuhkan Infeksi Varian Omicron? Cek Dulu Faktanya,https://www.medcom.id/telusur/cek-fakta/0kpvnlLN-cek-fakta-menghirup-bubuk-jahe-kering-diklaim-dapat-menyembuhkan-infeksi-varian-omicron-cek-dulu-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/27/1382085/m1yic2COfS.png?w=320,, 27-Januari-2022 12:51,,90
[Cek Fakta] Viral Tentara Tiongkok Menyamar sebagai Pengemudi Gojek? Ternyata Begini Faktanya,https://www.medcom.id/telusur/cek-fakta/ybDXMd0b-cek-fakta-viral-tentara-tiongkok-menyamar-sebagai-pengemudi-gojek-ternyata-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/27/1382008/SpXLHyonle.png?w=320,, 27-Januari-2022 10:35,,90
[Cek Fakta] Video Permen Yupi Terbuat dari Kulit Babi Beredar lagi? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/VNngJ5Xb-cek-fakta-video-permen-yupi-terbuat-dari-kulit-babi-beredar-lagi-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/27/1381965/JaeGh9ziUo.png?w=320,, 27-Januari-2022 09:17,,90
"[Cek Fakta] Terjadi Fenomena Aphelion yang Membuat Tubuh Meriang, Batuk dan Sesak Napas? Ini Faktanya",https://www.medcom.id/telusur/cek-fakta/8kovJArb-cek-fakta-terjadi-fenomena-aphelion-yang-membuat-tubuh-meriang-batuk-dan-sesak-napas-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/27/1381962/KbqjYDHNFU.png?w=320,, 27-Januari-2022 08:13,,90
[Cek Fakta] Luhut tidak Divaksin? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/9K5XRgnk-cek-fakta-luhut-tidak-divaksin-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/26/1381689/FWj3K8x2Hg.png?w=320,, 26-Januari-2022 16:14,,90
"[Cek Fakta] Kabar Adanya Fenomena Alam Tak Biasa di Selat Sunda dan BMKG Minta Siap-siap Hoaks, Begini Faktanya",https://www.medcom.id/telusur/cek-fakta/Obz4vodK-cek-fakta-kabar-adanya-fenomena-alam-tak-biasa-di-selat-sunda-dan-bmkg-minta-siap-siap-hoaks-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/26/1381654/FLcol3hbeK.png?w=320,, 26-Januari-2022 16:00,,90
[Cek Fakta] TikTok Cuci Otak Muslim Uighur agar Anak tak Kenal Orang Tua? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/zNPmvrxb-cek-fakta-tiktok-cuci-otak-muslim-uighur-agar-anak-tak-kenal-orang-tua-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/26/1381675/8IQnLbVkw1.png?w=320,, 26-Januari-2022 15:47,,90
[Cek Fakta] Beredar Foto Pintu Kaca Indomaret Pecah karena Pembeli Berebut Minyak Goreng Murah? Begini Faktanya,https://www.medcom.id/telusur/cek-fakta/4KZqOB0k-cek-fakta-beredar-foto-pintu-kaca-indomaret-pecah-karena-pembeli-berebut-minyak-goreng-murah-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/26/1381644/aw3jnhyI5J.png?w=320,, 26-Januari-2022 14:42,,90
[Cek Fakta] Beredar Surat Panggilan Interview PT Antam? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/JKR3lGyN-cek-fakta-beredar-surat-panggilan-interview-pt-antam-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/25/1380948/8GrbDkyieI.png?w=320,, 25-Januari-2022 12:12,,90
[Cek Fakta] Beredar Surat Pengangkatan Tenaga Honorer jadi PNS tanpa Tes? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/0kpvn0LN-cek-fakta-beredar-surat-pengangkatan-tenaga-honorer-jadi-pns-tanpa-tes-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/25/1380941/i8PyhxMQCJ.png?w=320,, 25-Januari-2022 07:48,,90
[Cek Fakta] Sejumlah Anggota Tubuh Para Demonstran di Israel Keluarkan Asap Putih karena Tertanam ,https://www.medcom.id/telusur/cek-fakta/0k8XLDPk-cek-fakta-sejumlah-anggota-tubuh-para-demonstran-di-israel-keluarkan-asap-putih-karena-tertanam-nano-chip-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/25/1380925/hLYKOnGEsj.png?w=320,, 25-Januari-2022 07:21,,90
[Cek Fakta] DANA Sebar Duit hingga 1 Juta untuk 300 Orang lewat Link Ini? Simak Faktanya,https://www.medcom.id/telusur/cek-fakta/yKXqVM0N-cek-fakta-dana-sebar-duit-hingga-1-juta-untuk-300-orang-lewat-link-ini-simak-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/24/1380542/JMSB5qpf7R.png?w=320,, 24-Januari-2022 12:06,,90
[Cek Fakta] Seorang Reporter Terbunuh setelah Ungkap Limbah Minyak Goreng? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/ybJrMXwb-cek-fakta-seorang-reporter-terbunuh-setelah-ungkap-limbah-minyak-goreng-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/24/1380538/tB2FRYAN5h.png?w=320,, 24-Januari-2022 07:36,,120
[Cek Fakta] Telah Dibagikan Alquran Nusantara dengan Terjemahan Palsu? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/Dkq432Zb-cek-fakta-telah-dibagikan-alquran-nusantara-dengan-terjemahan-palsu-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/24/1380528/MijG2Q6dTg.png?w=320,, 24-Januari-2022 07:15,,120
[Cek Fakta] Petenis Ini Pingsan Saat Bertanding Diklaim Terkait Efek Samping Vaksin Covid-19? Begini Faktanya,https://www.medcom.id/telusur/cek-fakta/PNg7JxLN-cek-fakta-petenis-ini-pingsan-saat-bertanding-diklaim-terkait-efek-vaksin-covid-19-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/23/1380424/LO8jHxZtkb.png?w=320,, 23-Januari-2022 17:59,,120
[Cek Fakta] Hasil Penelitian Sebut Vaksin Covid-19 Lebih Banyak Menyebabkan Penyakit Ketimbang Manfaatnya? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/xkEZrwZK-cek-fakta-hasil-penelitian-sebut-vaksin-covid-19-lebih-banyak-menyebabkan-penyakit-ketimbang-manfaatnya-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/23/1380340/pcxmv7PbUi.png?w=320,, 23-Januari-2022 13:11,,120
[Cek Fakta] Polisi Tiongkok Ada di Indonesia? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/ZkevP2AK-cek-fakta-polisi-tiongkok-ada-di-indonesia-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/23/1380312/hiQ5RPBNEn.png?w=320,, 23-Januari-2022 11:21,,120
[Cek Fakta] McDonald's Ditutup 3 Negara karena Menggunakan Daging Manusia? Begini Faktanya,https://www.medcom.id/telusur/cek-fakta/4KZqEWEk-cek-fakta-mcdonald-s-ditutup-3-negara-karena-menggunakan-daging-manusia-begini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/22/1380200/CdKmSY7r2W.png?w=320,, 22-Januari-2022 18:44,,120
[Cek Fakta] Sering Test Covid-19 Berbahaya karena Bisa Picu Kanker? Cek Dulu Faktanya,https://www.medcom.id/telusur/cek-fakta/PNg74ZAN-cek-fakta-sering-test-covid-19-berbahaya-karena-bisa-picu-kanker-cek-dulu-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/22/1380124/1AEGMowNFr.png?w=320,, 22-Januari-2022 13:07,,120
[Cek Fakta] Tukul Arwana Dikabarkan Meninggal Dunia? Cek Dulu Faktanya,https://www.medcom.id/telusur/cek-fakta/yNLLer6N-cek-fakta-tukul-arwana-dikabarkan-meninggal-dunia-cek-dulu-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/22/1380095/3sY80bg56T.png?w=320,, 22-Januari-2022 10:51,,120
[Cek Fakta] Islam Meniru Kebudayaan Yunani dan Persia dalam Simbol Bulan Bintang? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/GNlW6d2K-cek-fakta-islam-meniru-kebudayaan-yunani-dan-persia-dalam-simbol-bulan-bintang-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/21/1379763/ULNrgbV0Iu.png?w=320,, 21-Januari-2022 12:43,,120
"[Cek Fakta] Kabar Seorang Guru Ngaji Lumpuh karena Divaksin Hoaks, Ternyata Lemas Belum Makan",https://www.medcom.id/telusur/cek-fakta/yNLLel9N-cek-fakta-kabar-seorang-guru-ngaji-lumpuh-karena-divaksin-hoaks-ternyata-lemas-belum-makan,https://cdn.medcom.id/dynamic/content/2022/01/21/1379695/C6kqLSzIwN.png?w=320,, 21-Januari-2022 10:13,,120
[Cek Fakta] Beredar Kabar Meteor akan Jatuh di Indonesia pada 7 Mei 2022? Ini Cek Faktanya,https://www.medcom.id/telusur/cek-fakta/9K5Xjwnk-cek-fakta-beredar-kabar-meteor-akan-jatuh-di-indonesia-pada-7-mei-2022-ini-cek-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/20/1379401/emJrpqELWY.png?w=320,, 20-Januari-2022 16:04,,120
[Cek Fakta] Foto Anies Perkenalkan Jakarta jadi ,https://www.medcom.id/telusur/cek-fakta/VNng6MAb-cek-fakta-foto-anies-perkenalkan-jakarta-jadi-waterpark-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/20/1379265/JK6dZY4bHs.png?w=320,, 20-Januari-2022 12:21,,120
[Cek Fakta] Pemindahan Ibu Kota ke Kalimantan Timur Program PKI Tahun 1955? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/0k8XjX2k-cek-fakta-pemindahan-ibu-kota-ke-kalimantan-timur-program-pki-tahun-1955-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/20/1379169/ESxd2slYZh.png?w=320,, 20-Januari-2022 09:02,,120
"[Cek Fakta] Beredar Video TikTok Cara Atasi Maag dan Asam Lambung dengan Totok Kaki, Benarkah?",https://www.medcom.id/telusur/cek-fakta/3NOz0GXK-cek-fakta-beredar-video-tiktok-cara-atasi-maag-dan-asam-lambung-dengan-totok-kaki-benarkah,https://cdn.medcom.id/dynamic/content/2022/01/19/1379016/ojupwxIGg0.png?w=320,, 20-Januari-2022 07:00,,120
[Cek Fakta] Foto Jokowi Terjebak di Gorong-Gorong Saat Mencari Biawak? Cek Dulu Faktanya,https://www.medcom.id/telusur/cek-fakta/Gbma6Y3b-cek-fakta-beredar-foto-jokowi-terjebak-di-gorong-gorong-saat-mencari-biawak-cek-dulu-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/19/1379011/FZJbMncoUe.png?w=320,, 20-Januari-2022 06:30,,120
[Cek Fakta] Jepang Deklarasikan Bebas Covid-19 Sejak 27 Desember 2021? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/zNAXj7AK-cek-fakta-jepang-deklarasikan-bebas-covid-19-sejak-27-desember-2021-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/19/1378846/TOBL2WZJxX.png?w=320,, 19-Januari-2022 15:27,,120
[Cek Fakta] Pria Ini Pingsan Tersengat Listrik karena Minum Air Sambil Menelepon Pakai Ponsel yang Sedang ,https://www.medcom.id/telusur/cek-fakta/wkBXA8BN-cek-fakta-pria-ini-pingsan-tersengat-listrik-karena-minum-air-sambil-menelepon-pakai-ponsel-yang-sedang-dicharge,https://cdn.medcom.id/dynamic/content/2022/01/19/1378715/GxCaosSIJO.png?w=320,, 19-Januari-2022 11:22,,120
[Cek Fakta] Solusi Banjir ala Anies Baswedan Tinggal Tunggu Musim Kemarau Tiba? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/9K5XjGBk-cek-fakta-solusi-banjir-ala-anies-baswedan-tinggal-tunggu-musim-kemarau-tiba-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/19/1378701/7ptIRM65Qw.png?w=320,, 19-Januari-2022 11:02,,120
[Cek Fakta] Foto Satu Sekolah di Afrika Selatan Meninggal usai Divaksin? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/lKYqMAXK-cek-fakta-foto-satu-sekolah-di-afrika-selatan-meninggal-usai-divaksin-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/19/1378661/3Wo76dlJvK.png?w=320,, 19-Januari-2022 08:53,,120
[Cek Fakta] Dokter AS Ini Sebut Tes Swab Covid-19 Adalah Vaksinasi yang Terselubung? Ini Faktanya,https://www.medcom.id/telusur/cek-fakta/ob347Omk-cek-fakta-dokter-as-ini-sebut-tes-swab-covid-19-adalah-vaksinasi-yang-terselubung-ini-faktanya,https://cdn.medcom.id/dynamic/content/2022/01/18/1378413/NkvHh5F8lS.png?w=320,, 18-Januari-2022 16:34,,120
